index,triad_id,original_id,critique_id,response_id,issn,original_year,critique_year,response_year,original_is_oa,critique_is_oa,response_is_oa,all_oa,author_jacard,strictly_transitive,multi_issue,distinct_pdf_urls,multi_critique,extended_by,extends
2340,W3202116011_W3210251877_W3208426991,https://openalex.org/W3202116011,https://openalex.org/W3210251877,https://openalex.org/W3208426991,0269-2813,2021,2021,2021,1,1,1,1,0.5555555555555556,1,1,1.0,,,
2341,W3169894911_W3174798741_W3173476338,https://openalex.org/W3169894911,https://openalex.org/W3174798741,https://openalex.org/W3173476338,0269-2813,2021,2021,2021,1,1,1,1,1.0,1,0,1.0,,,
2342,W3162051965_W3189013256_W3189856436,https://openalex.org/W3162051965,https://openalex.org/W3189013256,https://openalex.org/W3189856436,0269-2813,2021,2021,2021,1,1,1,1,0.8125,1,1,1.0,,,
2343,W3184094636_W3194975299_W3193365066,https://openalex.org/W3184094636,https://openalex.org/W3194975299,https://openalex.org/W3193365066,0269-2813,2021,2021,2021,1,1,1,1,0.8571428571428571,1,1,1.0,,,
2344,W3163811638_W3193964348_W3194116641,https://openalex.org/W3163811638,https://openalex.org/W3193964348,https://openalex.org/W3194116641,0269-2813,2021,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
2345,W3198500586_W3207445212_W3206419478,https://openalex.org/W3198500586,https://openalex.org/W3207445212,https://openalex.org/W3206419478,0269-2813,2021,2021,2021,1,1,1,1,0.7647058823529411,1,0,1.0,,,
2346,W3197300836_W4200393874_W4200498728,https://openalex.org/W3197300836,https://openalex.org/W4200393874,https://openalex.org/W4200498728,0269-2813,2021,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
2347,W4283794354_W4307090523_W4307090453,https://openalex.org/W4283794354,https://openalex.org/W4307090523,https://openalex.org/W4307090453,0269-2813,2022,2022,2022,1,1,1,1,0.7142857142857143,1,1,1.0,,,
2348,W4297965528_W4308769932_W4308772284,https://openalex.org/W4297965528,https://openalex.org/W4308769932,https://openalex.org/W4308772284,0269-2813,2022,2022,2022,1,1,1,1,1.0,1,1,1.0,,,
2349,W4224864444_W4283363373_W4283385575,https://openalex.org/W4224864444,https://openalex.org/W4283363373,https://openalex.org/W4283385575,0269-2813,2022,2022,2022,1,1,1,1,1.0,1,1,1.0,,,
2350,W4284879977_W4290547914_W4290547923,https://openalex.org/W4284879977,https://openalex.org/W4290547914,https://openalex.org/W4290547923,0269-2813,2022,2022,2022,1,1,1,1,1.0,1,0,1.0,,,
2351,W4283591583_W4290548130_W4290547926,https://openalex.org/W4283591583,https://openalex.org/W4290548130,https://openalex.org/W4290547926,0269-2813,2022,2022,2022,1,1,1,1,1.0,1,0,1.0,,,
2352,W4282008871_W4297461446_W4297489508,https://openalex.org/W4282008871,https://openalex.org/W4297461446,https://openalex.org/W4297489508,0269-2813,2022,2022,2022,1,1,1,1,1.0,1,1,1.0,,,
2353,W4312094208_W4366815774_W4366815775,https://openalex.org/W4312094208,https://openalex.org/W4366815774,https://openalex.org/W4366815775,0269-2813,2022,2023,2023,1,1,1,1,1.0,1,1,1.0,,,
2354,W4324128921_W4366816068_W4366815868,https://openalex.org/W4324128921,https://openalex.org/W4366816068,https://openalex.org/W4366815868,0269-2813,2023,2023,2023,1,1,1,1,1.0,1,0,1.0,,,
2355,W4323652227_W4366815890_W4366815880,https://openalex.org/W4323652227,https://openalex.org/W4366815890,https://openalex.org/W4366815880,0269-2813,2023,2023,2023,1,1,1,1,1.0,1,0,1.0,,,
2356,W4315620344_W4366815891_W4366816349,https://openalex.org/W4315620344,https://openalex.org/W4366815891,https://openalex.org/W4366816349,0269-2813,2023,2023,2023,1,1,1,1,0.875,1,1,1.0,,,
2357,W4323035623_W4366815876_W4366815857,https://openalex.org/W4323035623,https://openalex.org/W4366815876,https://openalex.org/W4366815857,0269-2813,2023,2023,2023,1,1,1,1,0.5,1,0,1.0,,,
2358,W4353020448_W4378516173_W4378514951,https://openalex.org/W4353020448,https://openalex.org/W4378516173,https://openalex.org/W4378514951,0269-2813,2023,2023,2023,1,1,1,1,0.6,1,0,1.0,,,
2359,W4315620344_W4378515615_W4378516571,https://openalex.org/W4315620344,https://openalex.org/W4378515615,https://openalex.org/W4378516571,0269-2813,2023,2023,2023,1,1,1,1,0.875,1,1,1.0,,,
2360,W4307973591_W4312203523_W4312203556,https://openalex.org/W4307973591,https://openalex.org/W4312203523,https://openalex.org/W4312203556,0269-2813,2022,2022,2022,1,1,1,1,0.5714285714285714,1,1,1.0,,,
2361,W4312094208_W4321607637_W4321607064,https://openalex.org/W4312094208,https://openalex.org/W4321607637,https://openalex.org/W4321607064,0269-2813,2022,2023,2023,1,1,1,1,1.0,1,1,1.0,,,
2362,W4387001940_W4388869891_W4388870428,https://openalex.org/W4387001940,https://openalex.org/W4388869891,https://openalex.org/W4388870428,0269-2813,2023,2023,2023,1,1,1,1,0.5,1,0,1.0,,,
2363,W4385664488_W4388869842_W4388870714,https://openalex.org/W4385664488,https://openalex.org/W4388869842,https://openalex.org/W4388870714,0269-2813,2023,2023,2023,1,1,1,1,0.5714285714285714,1,1,1.0,,,
2364,W4324128921_W4380302170_W4380369962,https://openalex.org/W4324128921,https://openalex.org/W4380302170,https://openalex.org/W4380369962,0269-2813,2023,2023,2023,1,1,1,1,1.0,1,1,1.0,,,
2365,W4364352658_W4380364020_W4380371952,https://openalex.org/W4364352658,https://openalex.org/W4380364020,https://openalex.org/W4380371952,0269-2813,2023,2023,2023,1,1,1,1,0.7142857142857143,1,0,1.0,,,
2366,W4381046890_W4385326715_W4385324160,https://openalex.org/W4381046890,https://openalex.org/W4385326715,https://openalex.org/W4385324160,0269-2813,2023,2023,2023,1,1,1,1,1.0,1,0,1.0,,,
2367,W4378953447_W4385324104_W4385326495,https://openalex.org/W4378953447,https://openalex.org/W4385324104,https://openalex.org/W4385326495,0269-2813,2023,2023,2023,1,1,1,1,0.8,1,1,1.0,,,
2368,W4382502423_W4386188094_W4386188293,https://openalex.org/W4382502423,https://openalex.org/W4386188094,https://openalex.org/W4386188293,0269-2813,2023,2023,2023,1,1,1,1,1.0,1,1,1.0,,,
2369,W4385075205_W4387599313_W4387598641,https://openalex.org/W4385075205,https://openalex.org/W4387599313,https://openalex.org/W4387598641,0269-2813,2023,2023,2023,1,1,1,1,0.8333333333333334,1,1,1.0,,,
2370,W4389228660_W4391108770_W4391109436,https://openalex.org/W4389228660,https://openalex.org/W4391108770,https://openalex.org/W4391109436,0269-2813,2023,2024,2024,1,1,1,1,0.7142857142857143,1,1,1.0,,,
2371,W1766116590_W2170602220_W2027379323,https://openalex.org/W1766116590,https://openalex.org/W2170602220,https://openalex.org/W2027379323,0269-5022,2013,2013,2013,1,1,1,1,1.0,1,0,1.0,,,
2372,W4381308633_W4388302726_W4389068734,https://openalex.org/W4381308633,https://openalex.org/W4388302726,https://openalex.org/W4389068734,0269-5022,2023,2023,2023,1,1,1,1,1.0,1,0,1.0,,,
2373,W1968910400_W2057294753_W2130745206,https://openalex.org/W1968910400,https://openalex.org/W2057294753,https://openalex.org/W2130745206,0269-8463,1999,2001,2001,1,1,1,1,1.0,1,1,1.0,,,
2374,W1979125287_W2108896535_W2089292961,https://openalex.org/W1979125287,https://openalex.org/W2108896535,https://openalex.org/W2089292961,0269-8463,2001,2003,2003,1,1,1,1,1.0,1,0,1.0,,,
2375,W2154926454_W2154114270_W2164445779,https://openalex.org/W2154926454,https://openalex.org/W2154114270,https://openalex.org/W2164445779,0269-8463,2004,2005,2005,1,1,1,1,1.0,1,1,1.0,,,
2376,W2076891380_W2157526153_W2472442657,https://openalex.org/W2076891380,https://openalex.org/W2157526153,https://openalex.org/W2472442657,0269-8463,2015,2015,2016,1,1,1,1,0.5,1,1,1.0,,,
2377,W2120614833_W3092214308_W3092366920,https://openalex.org/W2120614833,https://openalex.org/W3092214308,https://openalex.org/W3092366920,0269-8463,2015,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
2378,W2623388588_W2766852644_W2766648368,https://openalex.org/W2623388588,https://openalex.org/W2766852644,https://openalex.org/W2766648368,0269-9370,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2379,W2556029305_W2590556327_W2590699755,https://openalex.org/W2556029305,https://openalex.org/W2590556327,https://openalex.org/W2590699755,0269-9370,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2380,W2998691503_W3028282515_W4292757088,https://openalex.org/W2998691503,https://openalex.org/W3028282515,https://openalex.org/W4292757088,0269-994X,2020,2020,2022,1,1,1,1,1.0,1,0,1.0,,,
2381,W2147359625_W2155748117_W1902012815,https://openalex.org/W2147359625,https://openalex.org/W2155748117,https://openalex.org/W1902012815,0270-6474,1999,2000,2000,1,1,1,1,0.6666666666666666,0,1,1.0,,,
2382,W1618945825_W1834470718_W2155394747,https://openalex.org/W1618945825,https://openalex.org/W1834470718,https://openalex.org/W2155394747,0270-6474,1998,2001,2001,1,1,1,1,0.5,0,1,1.0,,,
2383,W2032725699_W2166837618_W2055458218,https://openalex.org/W2032725699,https://openalex.org/W2166837618,https://openalex.org/W2055458218,0270-6474,2009,2010,2010,1,1,1,1,0.5,0,1,1.0,,,
2384,W2023044058_W2070666077_W281486859,https://openalex.org/W2023044058,https://openalex.org/W2070666077,https://openalex.org/W281486859,0270-9139,2011,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
2385,W3009723094_W3022288447_W3025670734,https://openalex.org/W3009723094,https://openalex.org/W3022288447,https://openalex.org/W3025670734,0272-4391,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
2386,W1972352969_W2156480478_W4251565788,https://openalex.org/W1972352969,https://openalex.org/W2156480478,https://openalex.org/W4251565788,0272-6386,2008,2008,2008,1,1,1,1,0.8333333333333334,1,1,1.0,,,
2387,W2054407443_W2125861297_W4244239447,https://openalex.org/W2054407443,https://openalex.org/W2125861297,https://openalex.org/W4244239447,0272-6386,2008,2008,2008,1,1,1,1,1.0,1,0,1.0,,,
2388,W2002821665_W2095710183_W2019317303,https://openalex.org/W2002821665,https://openalex.org/W2095710183,https://openalex.org/W2019317303,0272-6386,2010,2010,2010,1,1,1,1,1.0,1,1,1.0,,,
2389,W2116777373_W2038697372_W2125138279,https://openalex.org/W2116777373,https://openalex.org/W2038697372,https://openalex.org/W2125138279,0272-6386,2014,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
2390,W2517619903_W2589777725_W2589305708,https://openalex.org/W2517619903,https://openalex.org/W2589777725,https://openalex.org/W2589305708,0272-6386,2017,2017,2017,1,1,1,1,0.5,1,1,1.0,,,
2391,W2966518717_W3000955671_W3001913040,https://openalex.org/W2966518717,https://openalex.org/W3000955671,https://openalex.org/W3001913040,0272-6386,2020,2020,2020,1,1,1,1,0.5714285714285714,1,1,1.0,,,
2392,W3034147003_W3038016081_W3037384944,https://openalex.org/W3034147003,https://openalex.org/W3038016081,https://openalex.org/W3037384944,0272-6386,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
2393,W3028406300_W3132470905_W3130392504,https://openalex.org/W3028406300,https://openalex.org/W3132470905,https://openalex.org/W3130392504,0272-989X,2020,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
2394,W2061430062_W3122355638_W2029225428,https://openalex.org/W2061430062,https://openalex.org/W3122355638,https://openalex.org/W2029225428,0276-8739,2004,2005,2005,1,1,1,1,1.0,1,1,1.0,,,
2395,W2138499964_W2293953863_W2509845053,https://openalex.org/W2138499964,https://openalex.org/W2293953863,https://openalex.org/W2509845053,0277-6715,2013,2016,2016,1,1,1,1,0.6666666666666666,1,1,1.0,,,
2396,W3086843780_W3105768632_W3111551588,https://openalex.org/W3086843780,https://openalex.org/W3105768632,https://openalex.org/W3111551588,0277-6715,2020,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
2397,W2010266513_W2155809905_W2061219420,https://openalex.org/W2010266513,https://openalex.org/W2155809905,https://openalex.org/W2061219420,0277-9536,2010,2010,2010,1,1,1,1,1.0,1,0,1.0,,,
2398,W2140229602_W2153653564_W178702024,https://openalex.org/W2140229602,https://openalex.org/W2153653564,https://openalex.org/W178702024,0278-4343,2008,2008,2008,1,1,1,1,0.5,0,0,1.0,,,
2399,W2118326489_W2002497249_W1969845208,https://openalex.org/W2118326489,https://openalex.org/W2002497249,https://openalex.org/W1969845208,0278-7407,1997,1998,1998,1,1,1,1,1.0,1,1,1.0,,,
2400,W2768501545_W2899541544_W2900759967,https://openalex.org/W2768501545,https://openalex.org/W2899541544,https://openalex.org/W2900759967,0278-7407,2017,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
2401,W1991544905_W2041889797_W2144564521,https://openalex.org/W1991544905,https://openalex.org/W2041889797,https://openalex.org/W2144564521,0280-6495,1995,1997,1997,1,1,1,1,0.5,1,1,1.0,,,
2402,W1984595954_W2023223626_W1992627275,https://openalex.org/W1984595954,https://openalex.org/W2023223626,https://openalex.org/W1992627275,0280-6495,1999,1999,1999,1,1,1,1,1.0,1,0,1.0,,,
2403,W2138319573_W2045700815_W1986400530,https://openalex.org/W2138319573,https://openalex.org/W2045700815,https://openalex.org/W1986400530,0280-6509,2009,2009,2009,1,1,1,1,0.8888888888888888,0,0,1.0,,,
2404,W1985338552_W3085072041_W2104894172,https://openalex.org/W1985338552,https://openalex.org/W3085072041,https://openalex.org/W2104894172,0284-186X,1996,1996,1996,1,1,1,1,1.0,0,0,1.0,,,
2405,W3103777303_W3104211229_W2912137805,https://openalex.org/W3103777303,https://openalex.org/W3104211229,https://openalex.org/W2912137805,0295-5075,2018,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2406,W1994148840_W3101256895_W1589706751,https://openalex.org/W1994148840,https://openalex.org/W3101256895,https://openalex.org/W1589706751,0295-5075,2005,2005,2005,1,1,1,1,1.0,1,1,1.0,,,
2407,W2138967315_W2111426945_W2143820440,https://openalex.org/W2138967315,https://openalex.org/W2111426945,https://openalex.org/W2143820440,0300-5771,2001,2003,2003,1,1,1,1,1.0,1,1,1.0,,,
2408,W2103436534_W2116462301_W4241543079,https://openalex.org/W2103436534,https://openalex.org/W2116462301,https://openalex.org/W4241543079,0300-5771,2002,2003,2003,1,1,1,1,1.0,1,1,1.0,,,
2409,W2143873417_W2041535613_W4236734751,https://openalex.org/W2143873417,https://openalex.org/W2041535613,https://openalex.org/W4236734751,0300-5771,2003,2005,2005,1,1,1,1,1.0,1,1,1.0,,,
2410,W2127416094_W2800896738_W4249548684,https://openalex.org/W2127416094,https://openalex.org/W2800896738,https://openalex.org/W4249548684,0300-5771,2004,2005,2005,1,1,1,1,0.5,1,1,1.0,,,
2411,W2134092306_W2150929494_W1976255270,https://openalex.org/W2134092306,https://openalex.org/W2150929494,https://openalex.org/W1976255270,0300-5771,2005,2006,2006,1,1,1,1,1.0,1,1,1.0,,,
2412,W2137817495_W2108898448_W2155243815,https://openalex.org/W2137817495,https://openalex.org/W2108898448,https://openalex.org/W2155243815,0300-5771,2005,2006,2006,1,1,1,1,1.0,1,1,1.0,,,
2413,W2169950233_W2168424192_W2120548338,https://openalex.org/W2169950233,https://openalex.org/W2168424192,https://openalex.org/W2120548338,0300-5771,2008,2008,2009,1,1,1,1,1.0,1,0,1.0,,,
2414,W2152105789_W2169950233_W2168424192,https://openalex.org/W2152105789,https://openalex.org/W2169950233,https://openalex.org/W2168424192,0300-5771,2007,2008,2008,1,1,1,1,0.5,1,1,1.0,,,
2415,W3145386099_W2155555438_W4251713243,https://openalex.org/W3145386099,https://openalex.org/W2155555438,https://openalex.org/W4251713243,0300-5771,2008,2009,2009,1,1,1,1,1.0,1,1,1.0,,,
2416,W2164828910_W2144123866_W4244852381,https://openalex.org/W2164828910,https://openalex.org/W2144123866,https://openalex.org/W4244852381,0300-5771,2008,2009,2009,1,1,1,1,1.0,1,1,1.0,,,
2417,W2133773157_W2156611184_W2139014187,https://openalex.org/W2133773157,https://openalex.org/W2156611184,https://openalex.org/W2139014187,0300-5771,2010,2010,2010,1,1,1,1,1.0,1,0,1.0,,,
2418,W2154444513_W2144197095_W2277375471,https://openalex.org/W2154444513,https://openalex.org/W2144197095,https://openalex.org/W2277375471,0300-5771,2010,2010,2010,1,1,1,1,1.0,1,1,1.0,,,
2419,W2114316393_W2141858900_W2127266730,https://openalex.org/W2114316393,https://openalex.org/W2141858900,https://openalex.org/W2127266730,0300-5771,2010,2010,2010,1,1,1,1,1.0,1,0,1.0,,,
2420,W2144382896_W2154511037_W2105061850,https://openalex.org/W2144382896,https://openalex.org/W2154511037,https://openalex.org/W2105061850,0300-5771,2011,2012,2012,1,1,1,1,1.0,1,1,1.0,,,
2421,W2144356804_W2114324183_W2170593927,https://openalex.org/W2144356804,https://openalex.org/W2114324183,https://openalex.org/W2170593927,0300-5771,2012,2012,2012,1,1,1,1,1.0,1,1,1.0,,,
2422,W2111659922_W2106269948_W2161051114,https://openalex.org/W2111659922,https://openalex.org/W2106269948,https://openalex.org/W2161051114,0300-5771,2012,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
2423,W1974843752_W2155227804_W2105748371,https://openalex.org/W1974843752,https://openalex.org/W2155227804,https://openalex.org/W2105748371,0300-5771,2013,2013,2013,1,1,1,1,1.0,1,0,1.0,,,
2424,W2144356804_W3149141491_W2120658104,https://openalex.org/W2144356804,https://openalex.org/W3149141491,https://openalex.org/W2120658104,0300-5771,2012,2013,2013,1,1,1,1,0.8461538461538461,1,1,1.0,,,
2425,W2118808893_W2164530930_W2115839262,https://openalex.org/W2118808893,https://openalex.org/W2164530930,https://openalex.org/W2115839262,0300-5771,2013,2013,2013,1,1,1,1,1.0,1,0,1.0,,,
2426,W2159197552_W2157757619_W2128595797,https://openalex.org/W2159197552,https://openalex.org/W2157757619,https://openalex.org/W2128595797,0300-5771,2011,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
2427,W4313635398_W2175453720_W2150214225,https://openalex.org/W4313635398,https://openalex.org/W2175453720,https://openalex.org/W2150214225,0300-5771,2014,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
2428,W1938938391_W2264280434_W2278808932,https://openalex.org/W1938938391,https://openalex.org/W2264280434,https://openalex.org/W2278808932,0300-5771,2015,2015,2015,1,1,1,1,0.75,1,1,1.0,,,
2429,W2167268972_W1883838611_W2245046632,https://openalex.org/W2167268972,https://openalex.org/W1883838611,https://openalex.org/W2245046632,0300-5771,2014,2015,2015,1,1,1,1,0.5,1,0,1.0,,,
2430,W2279756302_W2520452023_W2518929916,https://openalex.org/W2279756302,https://openalex.org/W2520452023,https://openalex.org/W2518929916,0300-5771,2015,2016,2016,1,1,1,1,0.5,1,0,1.0,,,
2431,W2113699335_W2522256697_W2521215217,https://openalex.org/W2113699335,https://openalex.org/W2522256697,https://openalex.org/W2521215217,0300-5771,2015,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2432,W2395244354_W2522256697_W2522027041,https://openalex.org/W2395244354,https://openalex.org/W2522256697,https://openalex.org/W2522027041,0300-5771,2016,2016,2016,1,1,1,1,0.6666666666666666,1,0,1.0,,,
2433,W2181908540_W2555101333_W2555003959,https://openalex.org/W2181908540,https://openalex.org/W2555101333,https://openalex.org/W2555003959,0300-5771,2016,2016,2016,1,1,1,1,0.8571428571428571,1,1,1.0,,,
2434,W2883904009_W2928890261_W2989576293,https://openalex.org/W2883904009,https://openalex.org/W2928890261,https://openalex.org/W2989576293,0300-5771,2018,2019,2019,1,1,1,1,1.0,1,0,1.0,,,
2435,W3022164665_W3115988362_W3129159374,https://openalex.org/W3022164665,https://openalex.org/W3115988362,https://openalex.org/W3129159374,0300-5771,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
2436,W3037075288_W3153308099_W3151489674,https://openalex.org/W3037075288,https://openalex.org/W3153308099,https://openalex.org/W3151489674,0300-5771,2020,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
2437,W3091170675_W3147877117_W3137874650,https://openalex.org/W3091170675,https://openalex.org/W3147877117,https://openalex.org/W3137874650,0300-5771,2020,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
2438,W3125560110_W3182978889_W3181392128,https://openalex.org/W3125560110,https://openalex.org/W3182978889,https://openalex.org/W3181392128,0300-5771,2021,2021,2021,1,1,1,1,1.0,1,0,1.0,,,
