triad_id,directory,has_final_results,missing_files,existing_files
triad_2436,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2437,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2438,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2439,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2440,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2441,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2442,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2443,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2444,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2445,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2446,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2447,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2448,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2449,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2450,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2451,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2452,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2453,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2454,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2455,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2456,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2457,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2458,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2459,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2460,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2461,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2462,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2463,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2464,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2465,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2466,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2467,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2468,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2469,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2470,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2471,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2472,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2473,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2474,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2475,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2476,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2477,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2478,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2479,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2480,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2481,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2482,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2483,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2484,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2485,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2486,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2487,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2488,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2489,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2490,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2491,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
